"","score_2","score_6","score_10","score_20"
"1",0.0653254437869823,0.0389763313609467,0.0283076923076923,0.0198816568047337
"2",0.0548284023668639,0.0308639053254438,0.0210650887573965,0.0143846153846154
"3",0.0436153846153846,0.0217218934911243,0.0132248520710059,0.00898224852071006
"4",0.0292781065088757,0.0119585798816568,0.00684615384615385,0.0042603550295858
"5",0.0267692307692308,0.0106923076923077,0.00628402366863905,0.00372189349112426
"6",0.025887573964497,0.0100828402366864,0.006,0.00346745562130178
"7",0.0226272189349112,0.00812426035502959,0.00479289940828402,0.00333136094674556
