"","score_2","score_6","score_10","score_20"
"1",0.0699408284023669,0.0430769230769231,0.0310473372781065,0.0219349112426035
"2",0.0542603550295858,0.0309112426035503,0.0215266272189349,0.0152248520710059
"3",0.0387751479289941,0.020189349112426,0.0135502958579882,0.0100059171597633
"4",0.0288402366863905,0.0131834319526627,0.00836686390532544,0.00542603550295858
"5",0.0272248520710059,0.0121715976331361,0.0077396449704142,0.00478698224852071
"6",0.0259230769230769,0.0109881656804734,0.00677514792899408,0.00401775147928994
"7",0.0249289940828402,0.0102781065088757,0.00620118343195266,0.00397041420118343
